facility_id,month_year,reference_number,manufacturer_catalog_number,vendor_name,tae_spend,tae_units
AB3202,2024-06,40992,2F7114,HOSPITALS SERVICES EXPENSES,786.1600000000001,31.0
677086,2024-01,40992,2F7114,MCKESSON CORPORATION,636.0,9.0
765060,2024-08,40992,2F7114,"MEDLINE INDUSTRIES, LP",278.96000000000004,11.0
718510,2025-05,40992,2F7114,"MEDLINE INDUSTRIES, LP",1311.8000000000002,28.0
NY5021,2025-08,40992,2F7114,BAXTER HEALTHCARE CORPORATION,2094.8199999999997,91.0
638396,2024-04,40992,2F7114,BAXTER HEALTHCARE CORPORATION,12730.96,391.0
SD2013,2024-03,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",2225.16,67.0
685181,2025-04,40992,2F7114,"CARDINAL HEALTH 414, LLC",384.48,12.0
792727,2025-06,40992,2F7114,BAXTER HEALTHCARE CORPORATION,468.5,10.0
OR2010,2025-11,40992,2F7114,BAXTER HEALTHCARE CORPORATION,297.36,7.0
759238,2025-12,40992,2F7114,BAXTER HEALTHCARE CORPORATION,509.76,12.0
NC0068,2025-12,40992,2F7114,CARDINAL HEALTH 213 INC,425.88,9.0
763780,2024-01,40992,2F7114,"MEDLINE INDUSTRIES, LP",852.6,12.0
808469,2024-10,40992,2F7114,"MEDLINE INDUSTRIES, LP",7521.36,231.0
819405,2025-08,40992,2F7114,BAXTER HEALTHCARE CORPORATION,31.8,1.0
753660,2024-02,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",174.08,8.0
CA2037,2024-03,40992,2F7114,BAXTER HEALTHCARE CORPORATION,549.32,16.0
AE6957,2024-11,40992,2F7114,CONCORDANCE HEALTHCARE SOLUTIONS LLC,44.04,2.0
MN2016,2024-08,40992,2F7114,UNKNOWN,414.6,20.0
DE0005,2024-08,40992,2F7114,BAXTER HEALTHCARE CORPORATION,615.9,30.0
685181,2025-03,40992,2F7114,"CARDINAL HEALTH 414, LLC",143.32,4.0
SD2193,2024-08,40992,2F7114,BAXTER HEALTHCARE CORPORATION,32.56,1.0
834807,2025-02,40992,2F7114,BAXTER HEALTHCARE CORPORATION,177.52,7.0
MD0087,2025-02,40992,2F7114,BAXTER HEALTHCARE CORPORATION,71.07,3.0
MN2001,2024-10,40992,2F7114,BAXTER HEALTHCARE CORPORATION,20.53,1.0
KY0126,2024-08,40992,2F7114,BAXTER HEALTHCARE CORPORATION,65.12,2.0
TX0378,2024-06,40992,2F7114,"CARDINAL HEALTH, MEDICAL PRODUCTS AND SERVICES",139.47,3.0
625066,2024-05,40992,2F7114,BAXTER HEALTHCARE CORPORATION,145.53,7.0
613680,2024-09,40992,2F7114,"MEDLINE INDUSTRIES, LP",130.256,4.0
FL0043,2025-08,40992,2F7114,"MEDLINE INDUSTRIES, LP",46.85,1.0
714816,2025-11,40992,2F7114,CARDINAL HEALTH 213 INC,47.32,1.0
NC0087,2025-12,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",4384.0,100.0
IN2004,2025-11,40992,2F7114,"MEDLINE INDUSTRIES, LP",281.1,6.0
LA0001,2024-01,40992,2F7114,"MEDLINE INDUSTRIES, LP",1775.8399999999995,88.0
743265,2024-09,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",163.92000000000002,6.0
649485,2025-08,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",1041.3,45.0
AZ2085,2025-12,40992,2F7114,UNKNOWN,3222.0599999999995,1294.0
848402,2025-12,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",664.62,22.0
GA0171,2025-02,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",728.7629999999998,165.0
IA2011,2024-04,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",680.2399999999999,72.0
VA0072,2024-04,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",559.6129999999999,203.0
711762,2024-04,40992,2F7114,"MEDLINE INDUSTRIES, LP",521.97,27.0
646430,2024-07,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",1497.17,291.0
607358,2024-03,40992,2F7114,UNKNOWN,579.64,218.0
709156,2025-04,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",2732.04,275.0
NY5021,2025-02,40992,2F7114,BAXTER HEALTHCARE CORPORATION,2264.6,104.0
773725,2024-12,40992,2F7114,"CARDINAL HEALTH 414, LLC",3.42,2.0
763780,2025-09,40992,2F7114,"CARDINAL HEALTH, MEDICAL PRODUCTS AND SERVICES",1024.83,531.0
821713,2025-02,40992,2F7114,MCKESSON MEDICAL-SURGICAL INC.,77.61,3.0
821558,2025-06,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",906.3000000000001,30.0
MD0087,2025-12,40992,2F7114,BAXTER HEALTHCARE CORPORATION,296.1,14.0
TX2302,2025-12,40992,2F7114,"MEDLINE INDUSTRIES, LP",2654.9999999999995,750.0
TX0058,2025-09,40992,2F7114,BAXTER HEALTHCARE CORPORATION,572.4,18.0
644406,2024-05,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",448.374,17.0
NY0025,2024-05,40992,2F7114,"HENRY SCHEIN, INC.",2.79,1.0
IL5045,2024-08,40992,2F7114,HOSPITALS SERVICES EXPENSES,6528.089999999999,1329.0
SD2010,2024-07,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",260.48,8.0
SD2007,2025-07,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",31.8,1.0
AP0339,2024-05,40992,2F7114,BAXTER HEALTHCARE CORPORATION,634.75,20.0
643068,2025-12,40992,2F7114,"MEDLINE INDUSTRIES, LP",46.85,1.0
VA0072,2024-02,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",589.934,214.0
604824,2024-05,40992,2F7114,BAXTER HEALTHCARE CORPORATION,862.26,42.0
843673,2024-05,40992,2F7114,BAXTER HEALTHCARE CORPORATION,2032.47,99.0
709143,2024-11,40992,2F7114,BAXTER HEALTHCARE CORPORATION,608.64,24.0
WV0053,2024-04,40992,2F7114,BAXTER HEALTHCARE CORPORATION,361.76,17.0
TN0065,2024-04,40992,2F7114,CONCORDANCE HEALTHCARE SOLUTIONS LLC,398.28,12.0
622840,2024-10,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",25.36,1.0
MD0100,2024-06,40992,2F7114,"MEDLINE INDUSTRIES, LP",4363.04,134.0
AJ6385,2024-08,40992,2F7114,CARDINAL HEALTH 213 INC,340.03,107.0
OH2268,2024-08,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",966.011,37.0
TX2003,2024-01,40992,2F7114,BAXTER HEALTHCARE CORPORATION,1510.66,61.0
601051,2024-12,40992,2F7114,"CARDINAL HEALTH 200, LLC",246.36,12.0
619684,2024-05,40992,2F7114,BAXTER HEALTHCARE CORPORATION,50.72,2.0
WA2040,2025-11,40992,2F7114,BAXTER HEALTHCARE CORPORATION,460.4,20.0
MI2117,2024-08,40992,2F7114,"CARDINAL HEALTH 414, LLC",102.36,4.0
AY9055,2025-07,40992,2F7114,"MEDLINE INDUSTRIES, LP",1825.32,53.0
NJ2262,2025-10,40992,2F7114,BAXTER HEALTHCARE CORPORATION,169.92,4.0
WA2013,2025-05,40992,2F7114,"MEDLINE INDUSTRIES, LP",392.16,8.0
WV0055,2024-12,40992,2F7114,BAXTER HEALTHCARE CORPORATION,4558.4,140.0
OR2010,2024-12,40992,2F7114,BAXTER HEALTHCARE CORPORATION,130.24,4.0
641329,2024-08,40992,2F7114,"CARDINAL HEALTH, MEDICAL PRODUCTS AND SERVICES",1794.8850000000002,38.0
641964,2025-01,40992,2F7114,"CARDINAL HEALTH 200, LLC",322.8,9.0
KY0080,2025-03,40992,2F7114,"MEDLINE INDUSTRIES, LP",8525.210000000001,307.0
679055,2024-03,40992,2F7114,BAXTER HEALTHCARE CORPORATION,253.6,10.0
792834,2025-08,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",13892.850000000002,960.0
OH2064,2024-09,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",1200.9869999999999,46.0
742127,2024-01,40992,2F7114,BAXTER HEALTHCARE CORPORATION,758.88,24.0
CT2322,2025-09,40992,2F7114,"MEDLINE INDUSTRIES, LP",655.9000000000001,14.0
646401,2024-11,40992,2F7114,"MEDLINE INDUSTRIES, LP",1189.8,36.0
WA2040,2024-02,40992,2F7114,BAXTER HEALTHCARE CORPORATION,328.48,16.0
613009,2024-02,40992,2F7114,"MEDLINE INDUSTRIES, LP",99.14999999999999,3.0
AP0317,2025-07,40992,2F7114,BAXTER HEALTHCARE CORPORATION,212.4,5.0
DE0011,2024-06,40992,2F7114,"MEDLINE INDUSTRIES, LP",1725.0520000000001,53.0
816278,2025-09,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",164.24,8.0
MA2007,2025-09,40992,2F7114,BAXTER HEALTHCARE CORPORATION,5870.1,255.0
679055,2024-02,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",51.3,2.0
702770,2025-04,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",104.64,4.0
649486,2024-01,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",243.36,12.0
AY9057,2025-03,40992,2F7114,"MEDLINE INDUSTRIES, LP",275.52,8.0
798631,2025-07,40992,2F7114,BAXTER HEALTHCARE CORPORATION,149.35,5.0
778570,2024-09,40992,2F7114,"MEDLINE INDUSTRIES, LP",20.84,1.0
644702,2025-03,40992,2F7114,HOSPITALS SERVICES EXPENSES,354.93,139.0
LA0001,2025-11,40992,2F7114,"MEDLINE INDUSTRIES, LP",1772.54,77.0
699621,2024-01,40992,2F7114,"CARDINAL HEALTH 414, LLC",1329.701,279.0
646430,2024-01,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",1014.93,396.0
644702,2025-10,40992,2F7114,HOSPITALS SERVICES EXPENSES,471.70000000000005,178.0
KY0111,2025-10,40992,2F7114,"MEDLINE INDUSTRIES, LP",1974.7800000000002,54.0
IL2185,2025-10,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",1031.8000000000002,44.0
709154,2024-10,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",1341.27,250.0
TX0227,2024-10,40992,2F7114,"MEDLINE INDUSTRIES, LP",371.92,8.0
CO2003,2025-06,40992,2F7114,UNKNOWN,164.58,78.0
IL5043,2025-12,40992,2F7114,HOSPITALS SERVICES EXPENSES,514.1,183.0
FL0047,2024-12,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",773.8499999999999,385.0
TX0034,2024-12,40992,2F7114,BAXTER HEALTHCARE CORPORATION,76.08,3.0
650560,2025-02,40992,2F7114,"CARDINAL HEALTH 414, LLC",187.2,48.0
622359,2024-03,40992,2F7114,"CARDINAL HEALTH 414, LLC",1405.25,55.0
736301,2025-04,40992,2F7114,UNKNOWN,187.32,84.0
CA2047,2025-04,40992,2F7114,BAXTER HEALTHCARE CORPORATION,169.92,4.0
CA2241,2024-03,40992,2F7114,UNKNOWN,108.30000000000001,57.0
714819,2024-10,40992,2F7114,CARDINAL HEALTH 213 INC,164.45,5.0
742280,2024-03,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",101.44,4.0
KY2004,2024-06,40992,2F7114,"CARDINAL HEALTH 200, LLC",1319.8399999999997,370.0
NY2166,2024-06,40992,2F7114,"MEDLINE INDUSTRIES, LP",1272.8600000000001,62.0
CA2704,2024-01,40992,2F7114,"MEDLINE INDUSTRIES, LP",742.0839999999998,207.0
643795,2025-09,40992,2F7114,BAXTER HEALTHCARE CORPORATION,636.0,20.0
714209,2024-07,40992,2F7114,BAXTER HEALTHCARE CORPORATION,101.44,4.0
673946,2025-12,40992,2F7114,"CARDINAL HEALTH, MEDICAL PRODUCTS AND SERVICES",14.28,4.0
638186,2025-05,40992,2F7114,"MOHAWK HOSPITAL EQUIPMENT, INC.",810.22,34.0
NY2020,2024-04,40992,2F7114,"HENRY SCHEIN, INC.",1116.0,144.0
709157,2024-05,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",2688.16,106.0
AG3895,2025-04,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",447.07000000000005,19.0
NC0141,2024-10,40992,2F7114,"MEDLINE INDUSTRIES, LP",684.72,27.0
ME2001,2024-09,40992,2F7114,"CARDINAL HEALTH 200, LLC",205.3,10.0
AK2001,2025-07,40992,2F7114,BAXTER HEALTHCARE CORPORATION,968.8,20.0
658122,2025-12,40992,2F7114,"MEDLINE INDUSTRIES, LP",914.2499999999999,25.0
WV0012,2025-01,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",260.48,8.0
MA2008,2024-07,40992,2F7114,"MEDLINE INDUSTRIES, LP",82.12,4.0
CA0038,2024-02,40992,2F7114,"MEDLINE INDUSTRIES, LP",1374.84,689.0
658541,2024-12,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",556.34,18.0
711622,2025-05,40992,2F7114,CARDINAL HEALTH 213 INC,1547.07,215.0
NY5026,2025-02,40992,2F7114,"MEDLINE INDUSTRIES, LP",701.1,30.0
779027,2024-04,40992,2F7114,"MEDLINE INDUSTRIES, LP",101.44,4.0
805555,2024-09,40992,2F7114,BAXTER HEALTHCARE CORPORATION,737.18,29.0
817813,2024-01,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",126.48,4.0
AI8349,2024-04,40992,2F7114,BAXTER HEALTHCARE CORPORATION RENAL DIVISION,1017.4,40.0
NY2033,2025-10,40992,2F7114,"MEDLINE INDUSTRIES, LP",467.28,11.0
AW7684,2024-11,40992,2F7114,"MEDLINE INDUSTRIES, LP",65.12,2.0
AG3895,2025-11,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",304.84999999999997,16.0
NC0087,2024-03,40992,2F7114,BAXTER HEALTHCARE CORPORATION,213.6,10.0
WI2003,2024-07,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",177.51999999999998,7.0
661206,2024-01,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",604.7720000000002,24.0
742117,2025-10,40992,2F7114,"MEDLINE INDUSTRIES, LP",46.85,1.0
CA2041,2025-01,40992,2F7114,BAXTER HEALTHCARE CORPORATION,390.72,12.0
AP0339,2025-01,40992,2F7114,BAXTER HEALTHCARE CORPORATION,639.4,20.0
WA2025,2024-09,40992,2F7114,"CARDINAL HEALTH, MEDICAL PRODUCTS AND SERVICES",371.92,8.0
NY2246,2024-06,40992,2F7114,BAXTER HEALTHCARE CORPORATION,4711.24,152.0
781393,2024-06,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",278.96,11.0
KY0080,2025-09,40992,2F7114,BAXTER HEALTHCARE CORPORATION,7730.25,330.0
745507,2025-12,40992,2F7114,MOHAWK HEALTHCARE,391.68,96.0
605386,2025-06,40992,2F7114,BAXTER HEALTHCARE CORPORATION,975.66,46.0
CA0007,2024-02,40992,2F7114,"MEDLINE INDUSTRIES, LP",2839.36,112.0
NY2488,2024-08,40992,2F7114,MOHAWK HEALTHCARE,146.10000000000002,3.0
TX2006,2025-02,40992,2F7114,BAXTER HEALTHCARE CORPORATION,760.8,30.0
763747,2024-11,40992,2F7114,"CARDINAL HEALTH, MEDICAL PRODUCTS AND SERVICES",3.44,2.0
818178,2025-12,40992,2F7114,"MEDLINE INDUSTRIES, LP",46.85,1.0
AE0986,2025-02,40992,2F7114,"MEDLINE INDUSTRIES, LP",108.24,4.0
MN2010,2024-10,40992,2F7114,BAXTER HEALTHCARE CORPORATION,97.44,3.0
PA2002,2025-10,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",90.63,3.0
FL2004,2024-12,40992,2F7114,BAXTER HEALTHCARE CORPORATION,4884.0,150.0
668178,2025-07,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",160.35,5.0
714819,2025-11,40992,2F7114,CARDINAL HEALTH 213 INC,283.92,6.0
NY2174,2025-12,40992,2F7114,CONCORDANCE HEALTHCARE SOLUTIONS LLC,140.55,3.0
844778,2024-11,40992,2F7114,"MEDLINE INDUSTRIES, LP",62.0,3.0
AV5542,2024-11,40992,2F7114,"CARDINAL HEALTH 200, LLC",230.0,2.0
646430,2025-11,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",2721.5500000000006,455.0
797534,2025-11,40992,2F7114,"MEDLINE INDUSTRIES, LP",2416.8,76.0
709514,2024-01,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",5431.584,1630.0
OH2276,2024-01,40992,2F7114,"MEDLINE INDUSTRIES, LP",512.25,249.0
MN2012,2024-09,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",32.56,1.0
AE6957,2025-01,40992,2F7114,CONCORDANCE HEALTHCARE SOLUTIONS LLC,58.67999999999999,10.0
763767,2025-08,40992,2F7114,"CARDINAL HEALTH, MEDICAL PRODUCTS AND SERVICES",1275.73,661.0
601044,2024-12,40992,2F7114,SHARED SERVICE SYSTEMS INC,69.23,23.0
FL0091,2025-02,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",6678.560000000001,2492.0
OH2067,2025-02,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",527.3599999999999,144.0
742279,2024-05,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",3322.16,131.0
NV2013,2024-04,40992,2F7114,"MEDLINE INDUSTRIES, LP",1481.2959999999998,702.0
TX2005,2024-03,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",1743.6300000000003,67.0
821414,2025-02,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",948.4300000000001,33.0
723805,2025-01,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",1086.67,515.0
TN0159,2025-01,40992,2F7114,CONCORDANCE HEALTHCARE SOLUTIONS LLC,33.19,1.0
IA2186,2024-03,40992,2F7114,BAXTER HEALTHCARE CORPORATION,207.65,8.0
821640,2024-06,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",760.8000000000001,30.0
682981,2024-06,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",101.44,4.0
FL2221,2025-03,40992,2F7114,BAXTER HEALTHCARE CORPORATION,37059.0,1100.0
711821,2025-12,40992,2F7114,"MEDLINE INDUSTRIES, LP",191.16,54.0
CA2241,2024-07,40992,2F7114,UNKNOWN,47.5,25.0
699171,2025-05,40992,2F7114,"MEDLINE INDUSTRIES, LP",674.9799999999999,316.0
699621,2024-05,40992,2F7114,"CARDINAL HEALTH 414, LLC",1705.606,467.0
703836,2024-05,40992,2F7114,"CARDINAL HEALTH 414, LLC",179.13,7.0
622359,2024-10,40992,2F7114,"CARDINAL HEALTH 414, LLC",1200.8500000000001,47.0
WV0075,2024-10,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",2083.84,64.0
832158,2024-10,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",520.96,16.0
IN2002,2025-06,40992,2F7114,BAXTER HEALTHCARE CORPORATION,687.8,20.0
KY0042,2024-07,40992,2F7114,"MEDLINE INDUSTRIES, LP",145.872,7.0
VA0021,2024-08,40992,2F7114,"MEDLINE INDUSTRIES, LP",1958.4,60.0
699621,2024-11,40992,2F7114,"CARDINAL HEALTH 414, LLC",3511.589,262.0
OH2013,2024-07,40992,2F7114,"MEDLINE INDUSTRIES, LP",101.44,4.0
MN2055,2025-01,40992,2F7114,"CARDINAL HEALTH 414, LLC",102.65,5.0
AB2307,2024-08,40992,2F7114,"CARDINAL HEALTH, MEDICAL PRODUCTS AND SERVICES",164.24,8.0
OH2254,2024-09,40992,2F7114,"MEDLINE INDUSTRIES, LP",329.68,13.0
MN2007,2024-08,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",260.64,144.0
762798,2024-04,40992,2F7114,BAXTER HEALTHCARE CORPORATION,125.0,5.0
714819,2025-10,40992,2F7114,CARDINAL HEALTH 213 INC,283.92,6.0
CA0038,2024-02,40992,2F7114,BAXTER HEALTHCARE CORPORATION,100.9,5.0
NM2006,2024-05,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",102.65,5.0
NJ2043,2024-02,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",752.85,36.0
601044,2024-11,40992,2F7114,SHARED SERVICE SYSTEMS INC,18.21,17.0
662082,2024-10,40992,2F7114,BAXTER HEALTHCARE CORPORATION,533.78,26.0
705079,2024-08,40992,2F7114,BAXTER HEALTHCARE CORPORATION,126.8,5.0
IL2185,2024-06,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",545.48,26.0
834814,2024-06,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",92.98,2.0
PA2457,2025-04,40992,2F7114,BAXTER HEALTHCARE CORPORATION,615.9000000000001,30.0
CA2033,2024-06,40992,2F7114,BAXTER HEALTHCARE CORPORATION,65.12,2.0
CA0038,2025-01,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",141.66,6.0
SD2320,2024-04,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",21.51,12.0
NY5085,2025-07,40992,2F7114,"MEDLINE INDUSTRIES, LP",679.68,16.0
BC5931,2025-11,40992,2F7114,"HENRY SCHEIN, INC.",93.6,2.0
819616,2024-12,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",4.22,2.0
745507,2025-11,40992,2F7114,MOHAWK HEALTHCARE,587.52,144.0
644417,2024-01,40992,2F7114,"CARDINAL HEALTH 200, LLC",1316.64,1019.0
AR0093,2025-10,40992,2F7114,BAXTER HEALTHCARE CORPORATION,1590.0,50.0
606404,2025-10,40992,2F7114,CARDINAL HEALTH 213 INC,2489.6099999999997,1298.0
MN2055,2025-10,40992,2F7114,"CARDINAL HEALTH 414, LLC",740.6900000000002,27.0
TX2006,2025-10,40992,2F7114,BAXTER HEALTHCARE CORPORATION,1081.2,34.0
761055,2024-10,40992,2F7114,UNKNOWN,1076.38,558.0
773725,2024-10,40992,2F7114,"CARDINAL HEALTH 414, LLC",41.06,2.0
834815,2025-06,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",936.51,31.0
WI2007,2024-09,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",1715.5699999999997,780.0
636002,2025-01,40992,2F7114,UNKNOWN,1683.7199999999998,864.0
IL0004,2025-08,40992,2F7114,"MEDLINE INDUSTRIES, LP",1964.7,170.0
645097,2025-02,40992,2F7114,"CARDINAL HEALTH 414, LLC",581.1,149.0
685258,2024-07,40992,2F7114,"MEDLINE INDUSTRIES, LP",539.23,26.0
WV0077,2025-02,40992,2F7114,"HENRY SCHEIN, INC.",39312.0,520.0
AG1283,2025-02,40992,2F7114,BAXTER HEALTHCARE CORPORATION,1399.2,44.0
613009,2024-09,40992,2F7114,"MEDLINE INDUSTRIES, LP",396.6,12.0
NY2045,2024-03,40992,2F7114,"MEDLINE INDUSTRIES, LP",9442.4,290.0
WA2050,2024-01,40992,2F7114,BAXTER HEALTHCARE CORPORATION,310.95,15.0
740241,2025-12,40992,2F7114,"CARDINAL HEALTH 200, LLC",1203.6000000000001,98.0
WV0036,2025-12,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",4324.8,145.0
KY0026,2025-05,40992,2F7114,"MEDLINE INDUSTRIES, LP",2377.05,65.0
838844,2024-05,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",61.89,3.0
711821,2025-04,40992,2F7114,"MEDLINE INDUSTRIES, LP",162.84,46.0
AP0339,2024-03,40992,2F7114,BAXTER HEALTHCARE CORPORATION,1191.61,43.0
NE2032,2024-03,40992,2F7114,MCKESSON CORPORATION,182.92,4.0
TX2005,2025-03,40992,2F7114,BAXTER HEALTHCARE CORPORATION,95.4,3.0
742132,2024-10,40992,2F7114,HOSPITALS SERVICES EXPENSES,202.88,96.0
IL2018,2024-09,40992,2F7114,HOSPITALS SERVICES EXPENSES,591.77,269.0
NY2020,2024-08,40992,2F7114,"HENRY SCHEIN, INC.",18522.0,150.0
742092,2024-11,40992,2F7114,"CARDINAL HEALTH, MEDICAL PRODUCTS AND SERVICES",1162.25,25.0
WA2042,2025-12,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",1029.3,32.0
CA2581,2025-12,40992,2F7114,BAXTER HEALTHCARE CORPORATION,1427.24,62.0
669184,2025-09,40992,2F7114,"HENRY SCHEIN, INC.",8.04,2.0
650693,2024-02,40992,2F7114,THE CLAFLIN COMPANY,4462.800000000001,1144.0
759420,2024-05,40992,2F7114,"CARDINAL HEALTH, MEDICAL PRODUCTS AND SERVICES",294.98,7.0
CA2042,2024-12,40992,2F7114,"CARDINAL HEALTH 200, LLC",2832.7400000000002,98.0
MD0056,2024-10,40992,2F7114,"MEDLINE INDUSTRIES, LP",1170.21,57.0
IL2018,2025-08,40992,2F7114,HOSPITALS SERVICES EXPENSES,887.75,324.0
746459,2024-06,40992,2F7114,"MEDLINE INDUSTRIES, LP",16.88,8.0
773725,2024-01,40992,2F7114,"CARDINAL HEALTH 414, LLC",715.0,35.0
PA2457,2025-11,40992,2F7114,BAXTER HEALTHCARE CORPORATION,552.48,24.0
627384,2025-10,40992,2F7114,"MEDLINE INDUSTRIES, LP",169.92,4.0
625066,2025-11,40992,2F7114,BAXTER HEALTHCARE CORPORATION,414.36,18.0
AE8988,2024-03,40992,2F7114,"MEDLINE INDUSTRIES, LP",130.24,4.0
AF6284,2024-06,40992,2F7114,"MEDLINE INDUSTRIES, LP",166.6,4.0
VA0062,2025-07,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",67.25999999999999,19.0
721175,2024-05,40992,2F7114,UNKNOWN,52.603,16.0
683690,2024-08,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",1580.3799999999999,744.0
CA2036,2025-12,40992,2F7114,BAXTER HEALTHCARE CORPORATION,467.28000000000003,11.0
669854,2024-12,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",1137.7,60.0
NM2006,2024-09,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",143.71,7.0
VA0019,2025-03,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",382.32000000000005,9.0
759420,2024-06,40992,2F7114,"CARDINAL HEALTH, MEDICAL PRODUCTS AND SERVICES",337.12,8.0
809162,2024-02,40992,2F7114,BAXTER HEALTHCARE CORPORATION,456.48,18.0
KY2004,2024-12,40992,2F7114,BAXTER HEALTHCARE CORPORATION,252.49,10.0
NY2246,2024-08,40992,2F7114,CONCORDANCE HEALTHCARE SOLUTIONS LLC,1270.0,40.0
784553,2024-02,40992,2F7114,BAXTER HEALTHCARE CORPORATION,60.54,3.0
679055,2024-07,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",128.25,5.0
731385,2025-07,40992,2F7114,UNKNOWN,2.26,1.0
TN0039,2024-05,40992,2F7114,CONCORDANCE HEALTHCARE SOLUTIONS LLC,20.93,1.0
605821,2024-09,40992,2F7114,"CARDINAL HEALTH, MEDICAL PRODUCTS AND SERVICES",232.45,5.0
CA0038,2025-01,40992,2F7114,"HENRY SCHEIN, INC.",82.44,1.0
IA2186,2024-10,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",42.51,1.0
742282,2025-03,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",9032.789999999997,299.0
709514,2025-03,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",12473.72,3173.0
644075,2025-11,40992,2F7114,UNKNOWN,2062.4500000000003,734.0
742126,2025-11,40992,2F7114,BAXTER HEALTHCARE CORPORATION,1335.6,42.0
OH2004,2024-04,40992,2F7114,"MEDLINE INDUSTRIES, LP",4039.2100000000005,631.0
