report_category,manufacturer_normalized,manufacturer_name_raw,manufacturer_catalog_number,Product_Description,contract_category,total_observed_spend,transaction_count
CT,SIEMENS,"SIEMENS MEDICAL SOLUTIONS USA, INC.",14436593,GRID CASSETTE MAX WI-D SID 115 5/85 CLIP-ON F/YSIO MAX/MULTITOM RAX,COMPUTED TOMOGRAPHY,36308.0,13
CT,SIEMENS,"SIEMENS MEDICAL SOLUTIONS USA, INC.",14430906,ADVANCED RADIOTRANSLUCENT ECG EXT. CT - SOMATOM AS 64,COMPUTED TOMOGRAPHY,707.0,2
CT,SIEMENS,"SIEMENS MEDICAL SOLUTIONS USA, INC.",14417444,FOOT HOLDER,COMPUTED TOMOGRAPHY,577.0,1
CT,SIEMENS,"SIEMENS MEDICAL SOLUTIONS USA, INC.",10187204,PHANTOM CT SCAN SLICE THICKNESS SOMATOM DEFINITION AS,COMPUTED TOMOGRAPHY,7128.0,3
CT,SIEMENS,"SIEMENS MEDICAL SOLUTIONS USA, INC.",14460675,SOMATOM FORCE,COMPUTED TOMOGRAPHY,3497221.0,2
CT,SIEMENS,"SIEMENS MEDICAL SOLUTIONS USA, INC.",10414538,TUBE COMPUTED TOMOGRAPHY COOLING P47 F/10414538,COMPUTED TOMOGRAPHY,42706.759999999995,2
CT,SIEMENS,"SIEMENS MEDICAL SOLUTIONS USA, INC.",14456217,TX/RX KNEE 18 #VI,COMPUTED TOMOGRAPHY,119974.0,3
CT,SIEMENS,"SIEMENS MEDICAL SOLUTIONS USA, INC.",14440715,ECG CABLE IEC2,COMPUTED TOMOGRAPHY,437.0,1
CT,SIEMENS,"SIEMENS MEDICAL SOLUTIONS USA, INC.",5245316,UPS FOR E.SOFT/C.CAM (60 HZ) F/SYMBIA,COMPUTED TOMOGRAPHY,3388.0,3
CT,SIEMENS,"SIEMENS MEDICAL SOLUTIONS USA, INC.",SCS0195S,SLICKER CUSHION 85.75INL X 18INW X 1INH W/CATHETER BAG HOLDER,COMPUTED TOMOGRAPHY,522.0,1
CT,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",015-0312-01,LINE GAS SAMPLING 0.05IN 7FT M/M LUER CONNECTOR AIRWAY ADAPTER SINGLE-USE F/ULTRAVIEW SL TEE MULTIGAS ANALYZER 50/BX,PHYSIOLOGICAL MONITORING SYSTEMS,571.2,2
CT,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",DT0814MQ-20,CUFF BLOOD PRESSURE INFANT 8 - 14CM CIR 6.11CMW X 19.4CML FABRIC ONE PIECE WHITE BLADDERLESS 7IN 2-TUBE TWIST LOCK CONNECTOR SOFTCHECK LATEX-FREE SINGLE PATIENT USE,PHYSIOLOGICAL MONITORING SYSTEMS,3448.0,1
CT,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",91390,MONITOR VITAL SIGN QUBE COMPACT BEDSIDE INTERNAL STRIP RECORDER 18-PARAMETER WIRELESS W/2-RECHARGEABLE BATTERY EA,PHYSIOLOGICAL MONITORING SYSTEMS,2907.36,3
CT,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",714-1032-01,CUFF BLOOD PRESSURE 1-TUBE SIZE 4 7-13CM CIRC NEONATE PLASTIC MICRO-TAPER SLIP-FIT CONNECTOR SOFT VINYL WHITE BLUE INK F/NIBP LATEX-FREE PVC DISPOSABLE 10/PK,PHYSIOLOGICAL MONITORING SYSTEMS,67.34,2
CT,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",715-1151-10,CUFF BLOOD PRESSURE TRULINK 1-TUBE LONG 29-38CM CIRC ADULT BAYONET CONNECTOR NYLON BLUE F/NIBP LATEX-FREE PVC-FREE REUSABLE EA,PHYSIOLOGICAL MONITORING SYSTEMS,155.3,1
CT,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",704-0027-00,LINE ETCO2 SAMPLING MALE LUER CONNECTOR SINGLE PATIENT USE F/91517 DUAL CAPNOGRAPHY MODULE 10/BX,PHYSIOLOGICAL MONITORING SYSTEMS,4445.5,5
CT,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",146-0055-00,BATTERY PRODUCT SPECIFIC 12V 2.7A NICKEL METAL HYDRIDE F/90367 90369 91369 91370 EA,PHYSIOLOGICAL MONITORING SYSTEMS,167.9,1
CT,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",715-1141-10,CUFF BLOOD PRESSURE TRULINK 1-TUBE 26-35CM CIRC ADULT BAYONET CONNECTOR NYLON NAVY F/NIBP LATEX-FREE PVC-FREE REUSABLE EA,PHYSIOLOGICAL MONITORING SYSTEMS,171.72,5
CT,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",700-0010-19,SET LEADWIRE EKG TRULINK DIN SHIELDED COMBINER 51IN 5-LEAD AAMI SNAP CONNECTOR COLOR-CODED REUSABLE F/90496 91496 5/ST,PHYSIOLOGICAL MONITORING SYSTEMS,2300.0,4
CT,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",717-0080-00,ELECTRODE EKG DIN SILVER CHLORIDE NEONATE F/90496 91496 100ST/BX,PHYSIOLOGICAL MONITORING SYSTEMS,1389.75,3
CT,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",012-0285-11,SET LEADWIRE EKG TRULINK DIN UNSHIELDED 24IN 5-LEAD AAMI SNAP CONNECTOR COLOR-CODED REUSABLE 5/ST,PHYSIOLOGICAL MONITORING SYSTEMS,187.5,1
CT,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",685-0037-00,ELECTRODE EKG DIN UNSHIELDED 3-LEAD PRE-GELLED/WIRED SILVER CHLORIDE NEONATE 3/ST 100ST/BX,PHYSIOLOGICAL MONITORING SYSTEMS,5291.25,9
CT,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",146-0053-01,BATTERY PRODUCT SPECIFIC 12V 700MA NICKEL METAL HYDRIDE 22MM X 53.5MM X 44.6MM STRAP F/ULTRAVIEW EA,PHYSIOLOGICAL MONITORING SYSTEMS,432.0,1
CT,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",US1826HP-05,CUFF BLOOD PRESSURE ULTRACHECK 1-TUBE 18-26CM CIRC SMALL ADULT PLASTIC BAYONET CONNECTOR ANTIMICROBIAL NYLON BLUE F/NIBP LATEX-FREE PVC-FREE REUSABLE 5/BG,PHYSIOLOGICAL MONITORING SYSTEMS,148.9,1
CT,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",714-0023-00,CUFF BLOOD PRESSURE 1-TUBE 23-33CM CIRC ADULT METAL BAYONET CONNECTOR NYLON BLUE F/NIBP LATEX-FREE PVC-FREE REUSABLE EA,PHYSIOLOGICAL MONITORING SYSTEMS,535.66,5
CT,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",714-1029-01,CUFF BLOOD PRESSURE 1-TUBE SIZE 2 4-8CM CIRC NEONATE PLASTIC MICRO-TAPER SLIP-FIT CONNECTOR SOFT VINYL WHITE BLUE INK F/NIBP LATEX-FREE PVC DISPOSABLE 10/PK,PHYSIOLOGICAL MONITORING SYSTEMS,23.29,1
CT,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",146-0142-01,BATTERY PRODUCT SPECIFIC 10.8V 7.8A LITHIUM ION F/91390 QUBE COMPACT MONITOR NI2040SL24 EA,PHYSIOLOGICAL MONITORING SYSTEMS,4583.9,4
CT,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",012-0605-10,SET LEADWIRE EKG TRULINK DIN UNSHIELDED 25.2IN 5-LEAD AAMI SNAP CONNECTOR COLOR-CODED REUSABLE 5/ST,PHYSIOLOGICAL MONITORING SYSTEMS,637.5,3
CT,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",700-0010-00,SET LEADWIRE EKG TRULINK DIN SHIELDED COMBINER 51IN 3-LEAD AAMI MULTI-PINCH CONNECTOR COLOR-CODED REUSABLE F/90496 91496 3/ST,PHYSIOLOGICAL MONITORING SYSTEMS,1333.64,3
CT,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",714-0020-00,CUFF BLOOD PRESSURE 1-TUBE 12-19CM CIRC CHILD METAL BAYONET CONNECTOR NYLON BLUE F/NIBP LATEX-FREE PVC-FREE REUSABLE EA,PHYSIOLOGICAL MONITORING SYSTEMS,793.2200000000001,9
CT,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",VNN2ST-M316-10,CUFF BLOOD PRESSURE SOFTCHECK 1-TUBE SIZE 2 4-8CM CIRC NEONATE MICRO TAPER SLIP CONNECTOR VINYL WHITE BLUE INK F/NIBP PVC DISPOSABLE 10/BX,PHYSIOLOGICAL MONITORING SYSTEMS,93.92,2
CT,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",670-1559-00,ASSEMBLY MONITOR PCBA F/COMPACT INTERFACE 91390,PHYSIOLOGICAL MONITORING SYSTEMS,52.8,1
CT,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",650-1628-02,MONITOR COMPACT ASSEMBLY FRONT END,PHYSIOLOGICAL MONITORING SYSTEMS,124111.37000000001,13
CT,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",131-0904-01,CONNECTOR MONITOR DA15-M RA PCB MOUNT 3/8 PLST ROHS,PHYSIOLOGICAL MONITORING SYSTEMS,321.98,5
CT,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",US2635HP-05,CUFF BLOOD PRESSURE ULTRACHECK 1-TUBE 26-35CM CIRC ADULT PLASTIC BAYONET CONNECTOR ANTIMICROBIAL NYLON NAVY F/NIBP LATEX-FREE PVC-FREE REUSABLE 5/BG,PHYSIOLOGICAL MONITORING SYSTEMS,368.75,2
CT,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",714-1030-01,CUFF BLOOD PRESSURE 1-TUBE SIZE 3 6-11CM CIRC NEONATE PLASTIC MICRO-TAPER SLIP-FIT CONNECTOR SOFT VINYL WHITE BLUE INK F/NIBP LATEX-FREE PVC DISPOSABLE 10/PK,PHYSIOLOGICAL MONITORING SYSTEMS,260.9,5
CT,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",367-0850-04,HANDLE MONITOR MODULE LOCK ARCTIC WHITE EA,PHYSIOLOGICAL MONITORING SYSTEMS,499.2,8
CT,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",650-1628-00,ASSEMBLY MONITOR FRONT END COMPACT F/91390 EA,PHYSIOLOGICAL MONITORING SYSTEMS,6284.12,2
CT,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",700-0006-38,SET LEADWIRE EKG TRULINK DIN SHIELDED 29IN 5V-LEAD AAMI PINCH CONNECTOR COLOR-CODED REUSABLE F/90496 91496 5/ST,PHYSIOLOGICAL MONITORING SYSTEMS,1270.75,6
CT,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",714-1033-01,CUFF BLOOD PRESSURE 1-TUBE SIZE 5 8-15CM CIRC NEONATE PLASTIC MICRO-TAPER SLIP-FIT CONNECTOR SOFT VINYL WHITE BLUE INK F/NIBP LATEX-FREE PVC DISPOSABLE 10/PK,PHYSIOLOGICAL MONITORING SYSTEMS,891.1999999999999,3
CT,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",714-0073-00,CUFF BLOOD PRESSURE 1-TUBE LONG 23-33CM CIRC ADULT METAL BAYONET CONNECTOR NYLON BLUE F/NIBP LATEX-FREE PVC-FREE REUSABLE EA,PHYSIOLOGICAL MONITORING SYSTEMS,85.5,1
CT,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",VNN4ST-M316-10,CUFF BLOOD PRESSURE SOFTCHECK 1-TUBE SIZE 4 7-13CM CIRC NEONATE MICRO TAPER SLIP CONNECTOR VINYL WHITE GREEN INK F/NIBP PVC DISPOSABLE 10/BX,PHYSIOLOGICAL MONITORING SYSTEMS,328.71999999999997,7
CT,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",714-0060-00,HOSE BLOOD PRESSURE 12FT ADULT 1-TUBE QUICK-CONNECT F/90496 91496 DM3/DM4 ULTRAVIEW EA,PHYSIOLOGICAL MONITORING SYSTEMS,428.32,1
CT,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",VNN4ST-HP-10,CUFF BLOOD PRESSURE SOFTCHECK 1-TUBE SIZE 4 7-13CM CIRC NEONATE PLASTIC BAYONET CONNECTOR VINYL F/NIBP PVC DISPOSABLE 10/BX,PHYSIOLOGICAL MONITORING SYSTEMS,224.3,2
CT,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",VNN5ST-M316-10,CUFF BLOOD PRESSURE SOFTCHECK 1-TUBE SIZE 5 8-15CM CIRC NEONATE MICRO TAPER SLIP CONNECTOR VINYL WHITE ORANGE INK F/NIBP PVC DISPOSABLE 10/BX,PHYSIOLOGICAL MONITORING SYSTEMS,93.92,2
CT,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",715-1123-10,CUFF BLOOD PRESSURE TRULINK 1-TUBE 13-20CM CIRC CHILD BAYONET CONNECTOR SOFT SONTARA FABRIC WHITE GREEN INK F/NIBP LATEX-FREE DISPOSABLE 5/PK,PHYSIOLOGICAL MONITORING SYSTEMS,108.0,2
CT,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",334-5934-14,LABEL MEDICAL MODULE HANDLE ARCTIC WHITE EA,PHYSIOLOGICAL MONITORING SYSTEMS,402.4,3
CT,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",146-0145-04,BATTERY PRODUCT SPECIFIC 14.4V 6.8A MINI LITHIUM ION F/91389 QUBE MONITOR,PHYSIOLOGICAL MONITORING SYSTEMS,18899.950000000008,35
CT,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",714-0021-00,CUFF BLOOD PRESSURE 1-TUBE 17-25CM CIRC SMALL ADULT METAL BAYONET CONNECTOR NYLON BLUE F/NIBP LATEX-FREE PVC-FREE REUSABLE EA,PHYSIOLOGICAL MONITORING SYSTEMS,289.15999999999997,12
CT,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",146-0142-02,BATTERY PRODUCT SPECIFIC 10.8V 7800MA CHARGEABLE LITHIUM ION F/91390 QUBE COMPACT MONITOR NI2040SL29,PHYSIOLOGICAL MONITORING SYSTEMS,2495.35,3
CT,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",715-1143-10,CUFF BLOOD PRESSURE TRULINK 1-TUBE 26-35CM CIRC ADULT BAYONET CONNECTOR SOFT SONTARA FABRIC WHITE BLUE INK F/NIBP LATEX-FREE DISPOSABLE 5/PK,PHYSIOLOGICAL MONITORING SYSTEMS,3721.55,10
CT,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",012-0286-01,SET LEADWIRE EKG TRULINK DIN UNSHIELDED 24IN 5-LEAD PINCH-GRABBER CONNECTOR COLOR-CODED REUSABLE 5/ST,PHYSIOLOGICAL MONITORING SYSTEMS,961.74,8
CT,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",714-1028-01,CUFF BLOOD PRESSURE 1-TUBE SIZE 1 3-6CM CIRC NEONATE PLASTIC MICRO-TAPER SLIP-FIT CONNECTOR SOFT VINYL WHITE BLUE INK F/NIBP LATEX-FREE PVC DISPOSABLE 10/PK,PHYSIOLOGICAL MONITORING SYSTEMS,64.53999999999999,2
CT,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",VNN3ST-M316-10,CUFF BLOOD PRESSURE SOFTCHECK 1-TUBE SIZE 3 6-11CM CIRC NEONATE MICRO TAPER SLIP CONNECTOR VINYL F/NIBP PVC DISPOSABLE 10/BX,PHYSIOLOGICAL MONITORING SYSTEMS,281.76,6
CT,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",166-7085-00,LINE ETCO2 SAMPLING NASAL MALE LUER-LOCK CONNECTOR F/CAPNOGRAPHY PLEURISTIK NANO FRACTURE NOMOLINE SINGLE-PATIENT USE,PHYSIOLOGICAL MONITORING SYSTEMS,1166.0,1
CT,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",WC-0002-07,CHANNEL MONITOR SEISMIC 25IN HORIZONTAL WALL MOUNT W/SCREW BRACKET HARDWARE INSTRUCTIONS F/FLUSH EA,PHYSIOLOGICAL MONITORING SYSTEMS,1918.8,2
CT,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",019-0547-00,KIT BATTERY PRODUCT SPECIFIC REPLACEMENT F/91330,PHYSIOLOGICAL MONITORING SYSTEMS,8812.1,7
CT,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",670-1558-02,ASSEMBLY MONITOR PCB DOCKING STATION F/91390 COMPACT MONITOR EA,PHYSIOLOGICAL MONITORING SYSTEMS,3277.4,7
CT,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",700-0006-35,SET LEADWIRE EKG TRULINK DIN SHIELDED 29IN 3-LEAD AAMI PINCH CONNECTOR COLOR-CODED REUSABLE F/90496 91496 3/ST,PHYSIOLOGICAL MONITORING SYSTEMS,414.56000000000006,3
CT,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",91389,MONITOR VITAL SIGN QUBE MINI TRANSPORT MINI 7.9IN X 10.2IN X 7.5IN 8IN DISPLAY COMPACT TOUCHSCREEN 18-PARAMETER WIRELESS ERGONOMIC HANDLE EA,PHYSIOLOGICAL MONITORING SYSTEMS,72682.65,1
CT,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",715-1133-10,CUFF BLOOD PRESSURE TRULINK 1-TUBE 18-26CM CIRC SMALL ADULT BAYONET CONNECTOR SOFT SONTARA FABRIC WHITE ORANGE INK F/NIBP LATEX-FREE DISPOSABLE 5/PK,PHYSIOLOGICAL MONITORING SYSTEMS,199.5,3
CT,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",715-1163-10,CUFF BLOOD PRESSURE TRULINK 1-TUBE 32-42CM CIRC LARGE ADULT BAYONET CONNECTOR SOFT SONTARA FABRIC WHITE GREEN INK F/NIBP LATEX-FREE DISPOSABLE 5/PK,PHYSIOLOGICAL MONITORING SYSTEMS,978.75,5
CT,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",700-0006-32,SET LEADWIRE EKG TRULINK DIN SHIELDED 50IN 5-LEAD AAMI PINCH CONNECTOR COLOR-CODED DISPOSABLE F/90496 91496 5/ST,PHYSIOLOGICAL MONITORING SYSTEMS,4459.95,5
CT,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",700-0006-37,SET LEADWIRE EKG TRULINK DIN SHIELDED 29IN 5-LEAD AAMI PINCH CONNECTOR COLOR-CODED REUSABLE F/90496 91496 5/ST,PHYSIOLOGICAL MONITORING SYSTEMS,4859.249999999999,14
CT,OTHER,"STANDARD IMAGING, INC.",R320-CD,PHANTOM DOSIMETER 30CMW X 30CML 2CMTHK SQUARE SLAB W/DRILLED CAVITY F/ION CHAMBER VIRTUAL WATER,COMPUTED TOMOGRAPHY,3120.0,3
CT,OTHER,STARBOARD MEDICAL INC.,C400P-M,TEMPERATURE PROBE INTERFACE CABLE. 400 SERIES. PHILIPS CONNECTOR TO MOLEX.,PHYSIOLOGICAL MONITORING SYSTEMS,12404.07,3
CT,OTHER,STRYKER CORPORATION,0,UNKNOWN,COMPUTED TOMOGRAPHY,1798205.1900000002,19
CT,OTHER,STRYKER CORPORATION,6500700058,KIT POWER SUPPLY F/MEDICAL EQUIPMENT SMART COMPLETE,COMPUTED TOMOGRAPHY,28769.5,6
CT,OTHER,"STRYKER SALES, LLC DBA STRYKER INSTRUMENTS",0,UNKNOWN,COMPUTED TOMOGRAPHY,119700.0,1
CT,OTHER,SUN NUCLEAR CORPORATION,804868,STAND CT SXAN ACR 464 PHANTOM MULTI-MODALITY SYSTEM,COMPUTED TOMOGRAPHY,1194.4,1
CT,OTHER,SUN NUCLEAR CORPORATION,053L,PHANTOM MEDICAL COMPUTED TOMOGRAPHY PROSTATE,COMPUTED TOMOGRAPHY,4619.0,5
CT,OTHER,"SUNMED GROUP HOLDINGS, LLC DBA AIRLIFE",412681-005,SET LEADWIRE EKG MULTI-LINK SHIELDED GROUPED 29IN 5-LEAD AHA GRABBER CONNECTOR COLOR-CODED 5/ST,PHYSIOLOGICAL MONITORING SYSTEMS,16129.869999999997,23
CT,OTHER,"SUNMED GROUP HOLDINGS, LLC DBA AIRLIFE",73318-HEL,LINE GAS SAMPLING ANESTHESIA 1.2MM ID 2.8MM OD STANDARD 7FT M/M LUER CONNECTOR PVC POLYETHYLENE PVC DISPOSABLE F/M-CAIOVX 10/PK,PHYSIOLOGICAL MONITORING SYSTEMS,447.04999999999995,17
CT,OTHER,"SUNMED GROUP HOLDINGS, LLC DBA AIRLIFE",412682-002,SET LEADWIRE EKG MULTI-LINK SHIELDED GROUPED LONG 51IN 3-LEAD AHA GRABBER CONNECTOR COLOR-CODED 3/ST,PHYSIOLOGICAL MONITORING SYSTEMS,8286.659999999998,27
CT,OTHER,"SUNMED GROUP HOLDINGS, LLC DBA AIRLIFE",9446-911,PROBE PRESSURE MONITOR 3FT CARDIAC OUTPUT INLINE INJECTATE BATH TEMPERATURE F/SOLAR DASH TRAMSCOPE MAC-LAB TRAM MARQUETTE 7000 7010 EA,PHYSIOLOGICAL MONITORING SYSTEMS,69620.0,5
CT,OTHER,"SUNMED GROUP HOLDINGS, LLC DBA AIRLIFE",2009110-050R,ELECTRODE EKG 43MM ROUND FOAM HYDROGEL PEDIATRIC 50/PK,PHYSIOLOGICAL MONITORING SYSTEMS,128.67,1
CT,OTHER,"SUNMED GROUP HOLDINGS, LLC DBA AIRLIFE",421932-001,SET LEADWIRE EKG MULTI-LINK INDIVIDUAL REPLACEMENT SHORT 29IN 6-LEAD AHA GRABBER CONNECTOR 6/ST,PHYSIOLOGICAL MONITORING SYSTEMS,4510.66,6
CT,OTHER,"SUNMED GROUP HOLDINGS, LLC DBA AIRLIFE",403751-009,SET LEADWIRE EKG MULTI-LINK 60IN 5-LEAD AHA GRABBER TO DIN CONNECTOR COLOR-CODED RADIOLUCENT 5/ST,PHYSIOLOGICAL MONITORING SYSTEMS,5947.040000000001,11
CT,OTHER,"SUNMED GROUP HOLDINGS, LLC DBA AIRLIFE",2021141-001,CABLE EKG MULTI-LINK TRUNK STANDARD 12FT 3-LEAD AHA INTEGRATED GRABBER CONNECTOR F/TRAM MODULE EA,PHYSIOLOGICAL MONITORING SYSTEMS,1710.61,2
CT,OTHER,"SUNMED GROUP HOLDINGS, LLC DBA AIRLIFE",2025248-001,CABLE PRESSURE MONITOR 12FT CARDIAC OUTPUT BIFURCATED PIN CATHETER CONNECTOR COLOR-CODED F/DASH TRAM PDM EA,PHYSIOLOGICAL MONITORING SYSTEMS,16811.528000000002,18
CT,OTHER,"SUNMED GROUP HOLDINGS, LLC DBA AIRLIFE",411200-001,SET LEADWIRE EKG MULTI-LINK INDIVIDUAL REPLACEMENT SHORT 29IN 5-LEAD AHA SNAP CONNECTOR COLOR-CODED 5/ST,PHYSIOLOGICAL MONITORING SYSTEMS,30287.030000000002,48
CT,OTHER,"SUNMED GROUP HOLDINGS, LLC DBA AIRLIFE",412682-001,SET LEADWIRE EKG MULTI-LINK SHIELDED GROUPED SHORT 29IN 3-LEAD AHA GRABBER CONNECTOR COLOR-CODED 3/ST,PHYSIOLOGICAL MONITORING SYSTEMS,1883.3700000000001,7
CT,OTHER,"SUNMED GROUP HOLDINGS, LLC DBA AIRLIFE",412681-001,SET LEADWIRE EKG MULTI-LINK SHIELDED GROUPED SHORT 29IN 5-LEAD AHA GRABBER CONNECTOR COLOR-CODED 5/ST,PHYSIOLOGICAL MONITORING SYSTEMS,26694.87999999999,59
CT,OTHER,"SUNMED GROUP HOLDINGS, LLC DBA AIRLIFE",9446-910,PROBE PRESSURE MONITOR EDWARDS 3FT CARDIAC OUTPUT INLINE INJECTATE BATH TEMPERATURE F/SOLAR DASH TRAMSCOPE MAC-LAB TRAM MARQUETTE 7000 7010 EA,PHYSIOLOGICAL MONITORING SYSTEMS,9513.23,3
CT,OTHER,"SUNMED GROUP HOLDINGS, LLC DBA AIRLIFE",394111-503,SET LEADWIRE EKG MULTI-LINK 300 SERIES 29IN 6-LEAD AHA GRABBER CONNECTOR COLOR-CODED F/APEXPRO FH TELEMETRY 6/ST,PHYSIOLOGICAL MONITORING SYSTEMS,1176.6,1
CT,OTHER,"SUNMED GROUP HOLDINGS, LLC DBA AIRLIFE",9446-913,PROBE PRESSURE MONITOR 8FT CARDIAC OUTPUT INLINE INJECTATE BATH TEMPERATURE F/SOLAR DASH TRAMSCOPE MAC-LAB TRAM MARQUETTE 7000 7010 EA,PHYSIOLOGICAL MONITORING SYSTEMS,20240.0,3
CT,OTHER,"SUNMED GROUP HOLDINGS, LLC DBA AIRLIFE",2052133-006,SET LEADWIRE EKG MULTI-LINK 39IN 5-LEAD AHA AAMI GRABBER CONNECTOR SINGLE PATIENT USE 5/ST 10ST/BX,PHYSIOLOGICAL MONITORING SYSTEMS,10129.0,9
CT,OTHER,"SUNMED GROUP HOLDINGS, LLC DBA AIRLIFE",416467-001,SET LEADWIRE EKG MULTI-LINK REPLACEMENT LONG 51IN 5V-LEAD AHA GRABBER CONNECTOR COLOR-CODED 5/ST,PHYSIOLOGICAL MONITORING SYSTEMS,496.0,1
CT,OTHER,"SUNMED GROUP HOLDINGS, LLC DBA AIRLIFE",900604-005,KIT LINE ETCO2 SAMPLING 10FT M/F LUER-LOCK CONNECTOR PVC POLYETHYLENE PVC 50KT/BX,PHYSIOLOGICAL MONITORING SYSTEMS,210.0,1
CT,OTHER,"SUNMED GROUP HOLDINGS, LLC DBA AIRLIFE",403751-024,SET LEADWIRE EKG MULTI-LINK 60IN 12-LEAD AHA GRABBER CONNECTOR COLOR-CODED RADIOLUCENT 10/ST,PHYSIOLOGICAL MONITORING SYSTEMS,1689.1799999999998,3
CT,OTHER,"SUNMED GROUP HOLDINGS, LLC DBA AIRLIFE",545317-HEL,SET LEADWIRE EKG SHORT 29IN 3-LEAD AHA GRABBER CONNECTOR F/TRUNK CABLE 300 SERIES 3/ST,PHYSIOLOGICAL MONITORING SYSTEMS,2293.02,3
CT,OTHER,"SUNMED GROUP HOLDINGS, LLC DBA AIRLIFE",2025248-002,CABLE PRESSURE MONITOR 9FT CARDIAC OUTPUT BIFURCATED PIN CATHETER CONNECTOR COLOR-CODED F/DASH TRAM PDM EA,PHYSIOLOGICAL MONITORING SYSTEMS,780.0,1
CT,OTHER,"SUNMED GROUP HOLDINGS, LLC DBA AIRLIFE",403751-023,SET LEADWIRE EKG MULTI-LINK 60IN 5-LEAD AHA GRABBER CONNECTOR COLOR-CODED RADIOLUCENT 5/ST,PHYSIOLOGICAL MONITORING SYSTEMS,3328.29,4
CT,OTHER,"SUNMED GROUP HOLDINGS, LLC DBA AIRLIFE",412681-002,SET LEADWIRE EKG MULTI-LINK SHIELDED GROUPED LONG 51IN 5-LEAD AHA GRABBER CONNECTOR COLOR-CODED 5/ST,PHYSIOLOGICAL MONITORING SYSTEMS,188.4,1
CT,OTHER,"SUNMED GROUP HOLDINGS, LLC DBA AIRLIFE",411203-002,SET LEADWIRE EKG MULTI-LINK GROUPED LONG 51IN 3-LEAD AHA AAMI SNAP CONNECTOR COLOR-CODED 3/ST,PHYSIOLOGICAL MONITORING SYSTEMS,1318.3400000000001,3
CT,OTHER,"SUNMED GROUP HOLDINGS, LLC DBA AIRLIFE",2016998-001,CABLE MONITOR 1.7FT DUAL TEMPERATURE DUAL CONNECTOR REUSABLE F/400 700 EA,PHYSIOLOGICAL MONITORING SYSTEMS,11977.560000000001,10
CT,OTHER,"SUNMED GROUP HOLDINGS, LLC DBA AIRLIFE",2021701-001,CABLE TEMPERATURE 400 SERIES 12FT SINGLE DIRECT CONNECTOR EA,PHYSIOLOGICAL MONITORING SYSTEMS,10688.450000000004,78
